id,speed
1032,21.198172
1033,42.02104
1034,39.476456
1035,45.460342
1036,47.76892
1037,47.98994
1038,41.45125
1039,37.657272
1040,38.44656
1041,39.38079
1042,38.065567
1043,35.04718
1044,41.651585
1045,36.675247
1046,31.963127
1047,47.688957
1048,47.523693
1049,47.335033
1050,28.41999
1051,22.998377
1052,19.582731
1053,11.17471
1054,44.199306
1055,48.37048
1056,48.37882
1057,46.742493
1058,44.859493
1059,15.864087
1060,23.70003
1061,19.49274
1062,12.249009
1063,38.393417
1064,44.640743
1065,40.66886
1066,48.62485
1067,47.71524
1068,48.41311
1069,47.682873
1070,47.06956
1071,44.882416
1072,15.425936
1073,18.145811
1074,16.081013
1075,19.782146
1076,37.00329
1077,48.476776
1078,44.533302
1079,14.596252
1080,17.061
1081,18.18239
1082,18.247864
1083,13.954752
1084,44.00345
1085,38.04053
1086,44.04755
1087,47.6371
1088,18.819164
1089,13.152282
1090,38.09199
1091,41.299797
1092,48.452766
1093,47.86771
1094,46.605953
1095,43.148354
1096,27.951927
1097,26.003738
1098,21.531116
1099,22.560608
1100,22.551424
1101,32.966293
1102,41.354107
1103,38.421337
1104,33.58632
1105,35.744625
1106,46.631294
1107,46.248882
1108,40.743355
1109,37.4039
1110,37.58557
1111,38.291065
1112,38.290848
1113,43.7605
1114,44.42578
1115,47.25992
1116,46.949543
1117,46.40519
1118,21.101267
1119,21.51711
1120,36.79607
1121,37.628998
1122,41.796406
1123,48.1724
1124,45.650867
1125,26.718693
1126,27.410723
1127,25.554281
1128,28.654104
1129,37.89857
1130,43.89059
1131,48.294727
1132,47.389233
1133,44.917473
1134,28.837376
1135,18.03317
1136,21.479301
1137,19.66316
1138,19.477648
1139,13.927531
1140,44.40487
1141,40.713203
1142,48.49886
1143,48.828217
1144,47.647655
1145,30.016747
1146,17.804804
1147,19.62983
1148,47.078377
1149,45.377285
1150,14.741669
1151,19.93737
1152,21.346197
1153,18.717146
1154,19.68771
1155,15.9603
1156,13.426725
1157,22.185986
1158,39.129295
1159,36.55067
1160,48.415718
1161,48.306465
1162,49.145348
1163,48.328014
1164,28.253326
1165,22.478474
1166,22.988794
1167,21.457869
1168,45.21218
1169,47.584087
1170,45.776386
1171,42.81091
1172,37.389503
1173,40.560085
1174,44.433235
1175,48.00809
1176,47.007633
1177,28.326874
1178,14.973776
1179,17.741823
1180,18.329353
1181,17.927692
1182,12.474286
1183,46.016563
1184,45.454884
1185,48.155678
1186,47.211994
1187,46.723927
1188,27.057192
1189,18.938358
1190,17.830055
1191,18.922138
1192,37.816513
1193,45.738605
1194,48.35485
1195,48.032642
1196,46.994648
1197,44.441307
1198,27.958979
1199,44.15796
1200,48.87616
1201,47.702034
1202,45.319805
1203,17.965504
1204,23.879507
1205,18.697489
1206,20.240042
1207,11.294365
1208,22.362173
1209,36.83571
1210,46.88498
1211,45.69677
1212,17.308706
1213,17.03649
1214,16.536415
1215,14.209448
1216,48.591595
1217,48.625866
1218,47.853054
1219,40.777733
1220,28.700882
1221,22.646254
1222,19.695066
1223,21.980852
1224,21.228533
1225,20.836987
1226,18.582375
1227,39.573692
1228,35.612083
1229,37.01034
1230,47.039894
1231,46.418232
1232,40.364372
1233,40.192047
1234,39.787045
1235,47.057755
1236,14.6329975
1237,19.174004
1238,17.471046
1239,14.322491
1240,23.101759
1241,45.193733
1242,42.313847
1243,44.768425
1244,47.76229
1245,46.42811
1246,17.400175
1247,25.702248
1248,24.838558
1249,13.567734
1250,44.722824
1251,48.468475
1252,47.89191
1253,47.51077
1254,22.851826
1255,16.450794
1256,17.000738
1257,39.588833
1258,48.182915
1259,47.41026
1260,46.59124
1261,45.175648
1262,27.948692
1263,23.676031
1264,18.011217
1265,19.763256
1266,18.681137
1267,19.175268
1268,21.071354
1269,48.33428
1270,48.756165
1271,48.15691
1272,43.93935
1273,14.171312
1274,17.081089
1275,16.337372
1276,15.780809
1277,11.633833
1278,18.77138
1279,38.726486
1280,44.230186
1281,34.898506
1282,47.87206
1283,46.953262
1284,45.60553
1285,26.880962
1286,25.96459
1287,22.202785
1288,18.781057
1289,13.817654
1290,34.142696
1291,46.631615
1292,45.70707
1293,43.816315
1294,39.82422
1295,40.565857
1296,33.42411
1297,33.271572
1298,39.990673
1299,48.154385
1300,46.996326
1301,44.53256
1302,23.380468
1303,11.33484
1304,24.064434
1305,48.445942
1306,48.44658
1307,47.457848
1308,46.53973
1309,31.977116
1310,27.269802
1311,31.308125
1312,26.877066
1313,25.278507
1314,19.672178
1315,30.193373
1316,38.920174
1317,39.268223
1318,43.530663
1319,48.05514
1320,47.44445
1321,43.6746
1322,18.5869
1323,16.50863
1324,17.771843
1325,23.254225
1326,47.95462
1327,24.297888
1328,17.850426
1329,16.871552
1330,18.144066
1331,12.452494
1332,20.088783
1333,38.82733
1334,34.24805
1335,48.359802
1336,47.76392
1337,45.330223
1338,15.292194
1339,16.871368
1340,16.427534
1341,15.03618
1342,49.108044
1343,47.92134
1344,44.936703
1345,31.573238
1346,29.633636
1347,21.298004
1348,21.615599
1349,41.815346
1350,41.07178
1351,41.44978
1352,41.374584
1353,40.547256
1354,40.16083
1355,37.189896
1356,41.7286
1357,36.574936
1358,47.974407
1359,29.757202
1360,21.993029
1361,22.572977
1362,19.155403
1363,17.768444
1364,17.70746
1365,13.022623
1366,11.564303
1367,39.54933
1368,48.08636
1369,29.201948
1370,21.937965
1371,17.09251
1372,11.972124
1373,40.774143
1374,48.0348
1375,47.550583
1376,47.84543
1377,29.641275
1378,19.333988
1379,41.92489
1380,44.93958
1381,47.405212
1382,18.606895
1383,11.981433
1384,37.968197
1385,44.22179
1386,42.1786
1387,48.293133
1388,49.126804
1389,45.114834
1390,14.981303
1391,18.683172
1392,24.150732
1393,18.199177
1394,18.54897
1395,15.41454
1396,43.431976
1397,48.937313
1398,48.67568
1399,48.339542
1400,21.138226
1401,21.02624
1402,47.584373
1403,47.18686
1404,45.986115
1405,44.441784
1406,41.807774
1407,41.30739
1408,40.71838
1409,37.25924
1410,42.142006
1411,42.86029
1412,47.54213
1413,47.326942
1414,13.276222
1415,26.327974
1416,38.408203
1417,48.027424
1418,48.16631
1419,46.88036
1420,17.735844
1421,22.61459
1422,22.34467
1423,19.92752
1424,18.434464
1425,14.734114
1426,12.805609
1427,23.45972
1428,41.059902
1429,47.60413
1430,48.13996
1431,48.058014
1432,46.95146
1433,44.124233
1434,21.917269
1435,17.575354
1436,17.627762
1437,17.140795
1438,10.0001545
1439,19.322803
1440,36.16913
1441,43.138367
1442,48.176926
1443,48.055344
1444,44.511154
1445,26.748388
1446,17.830784
1447,41.71815
1448,47.460888
1449,45.03093
1450,26.983912
1451,13.872899
1452,15.970921
1453,18.476025
1454,10.890793
1455,34.80005
1456,36.87604
1457,49.43939
1458,48.8517
1459,46.4962
1460,28.05504
1461,21.926168
1462,19.930605
1463,36.999294
1464,46.416374
1465,47.81021
1466,47.33857
1467,46.575188
1468,43.285645
1469,41.12825
1470,40.75324
1471,40.413002
1472,48.140404
1473,47.585205
1474,15.327645
1475,19.555296
1476,19.70642
1477,11.6587
1478,39.941895
1479,40.971436
1480,48.487095
1481,47.97148
1482,46.923275
1483,29.551441
1484,22.860458
1485,23.586603
1486,19.24578
1487,17.424816
1488,13.704488
1489,11.906944
1490,21.824802
1491,37.686775
1492,48.45977
1493,47.706726
1494,47.41469
1495,44.002495
1496,18.148579
1497,19.671103
1498,16.044134
1499,9.770863
1500,21.686752
1501,37.013397
1502,44.528904
1503,48.954933
1504,47.07825
1505,44.88024
1506,14.797942
1507,17.745716
1508,18.71797
1509,18.879482
1510,16.262941
1511,11.251675
1512,10.781067
1513,38.162815
1514,43.749413
1515,37.050076
1516,46.40783
1517,23.741827
1518,10.248052
1519,38.928974
1520,37.09053
1521,47.52899
1522,47.10439
1523,25.322634
1524,20.211176
1525,20.47351
1526,19.067497
1527,17.706432
1528,39.161724
1529,31.478294
1530,45.823116
1531,46.951157
1532,38.893353
1533,39.32881
1534,43.811188
1535,44.024963
1536,39.34964
1537,48.45379
1538,47.867943
1539,46.99407
1540,47.2096
1541,45.461052
1542,32.23828
1543,28.163197
1544,28.631079
1545,28.479939
1546,26.735918
1547,39.82491
1548,48.332924
1549,48.754257
1550,47.8185
1551,44.902832
1552,28.190813
1553,24.366232
1554,20.24469
1555,18.696178
1556,12.461246
1557,23.03918
1558,37.834496
1559,47.948128
1560,48.37362
1561,47.912968
1562,47.665607
1563,15.773125
1564,26.113796
1565,13.380094
1566,11.521305
1567,23.841251
1568,46.141773
1569,48.501358
1570,24.819946
1571,24.154985
1572,21.348455
1573,17.752056
1574,11.778159
1575,24.113804
1576,43.829525
1577,41.56568
1578,48.32332
1579,47.96646
1580,46.727646
1581,44.89534
1582,27.500694
1583,25.36673
1584,19.133102
1585,10.758504
1586,40.087666
1587,43.91829
1588,31.261412
1589,36.062046
1590,48.363377
1591,48.354443
1592,47.71183
1593,42.157295
1594,28.83814
1595,24.60891
1596,17.250439
1597,30.14296
1598,42.019047
1599,32.093937
1600,47.936787
1601,47.424934
1602,46.856625
1603,45.53626
1604,43.869846
1605,42.27483
1606,42.22265
1607,39.639626
1608,34.553898
1609,47.920795
1610,47.883923
1611,47.543255
1612,46.373276
1613,18.090305
1614,17.43113
1615,19.244844
1616,17.987425
1617,37.2304
1618,44.36038
1619,47.095444
1620,47.248665
1621,46.716377
1622,47.143955
1623,46.847855
1624,43.68531
1625,25.543135
1626,17.218693
1627,23.877365
1628,22.984106
1629,17.475863
1630,12.303043
1631,47.95972
1632,48.927856
1633,47.689278
1634,48.707104
1635,47.350777
1636,44.85801
1637,17.342785
1638,24.770449
1639,22.94242
1640,17.637114
1641,10.660388
1642,23.516272
1643,38.71928
1644,45.192
1645,47.227535
1646,47.410206
1647,46.159374
1648,23.21268
1649,19.055481
1650,19.198435
1651,19.519014
1652,11.462775
1653,20.007874
1654,37.944565
1655,37.93957
1656,47.030888
1657,43.827595
1658,18.040749
1659,23.245035
1660,22.709398
1661,18.434078
1662,16.993025
1663,17.6156
1664,16.414679
1665,36.193596
1666,46.456905
1667,40.008854
1668,26.923334
1669,24.997759
1670,23.736145
1671,19.623617
1672,39.651855
1673,34.626835
1674,35.478905
1675,43.766582
1676,44.950474
1677,44.73808
1678,43.268612
1679,42.682007
1680,42.82311
1681,47.302265
1682,48.661957
1683,48.352444
1684,38.58489
1685,34.968456
1686,35.03848
1687,28.81725
1688,29.701014
1689,28.75089
1690,23.544317
1691,32.727238
1692,44.289726
1693,41.10148
1694,47.450512
1695,46.694138
1696,44.62075
1697,13.6496525
1698,18.280272
1699,17.82799
1700,43.732765
1701,47.44472
1702,30.745007
1703,15.270971
1704,16.836401
1705,19.820122
1706,19.614668
1707,12.819076
1708,23.762192
1709,40.59431
1710,43.62378
1711,48.841152
1712,48.30277
1713,44.410698
1714,22.408176
1715,18.279219
1716,16.932827
1717,12.246307
1718,42.857235
1719,41.171036
1720,47.485764
1721,47.63699
1722,45.332764
1723,28.776953
1724,22.616856
1725,21.029478
1726,38.935352
1727,44.1051
1728,48.7326
1729,40.51551
1730,23.137695
1731,20.661522
1732,41.910236
1733,46.731575
1734,47.107285
1735,46.335316
1736,42.690445
1737,41.939716
1738,39.271465
1739,40.630013
1740,39.888542
1741,40.96961
1742,36.18228
1743,42.870117
1744,39.07092
1745,43.940243
1746,16.501825
1747,17.64339
1748,21.6629
1749,37.413315
1750,41.135822
1751,47.48091
1752,47.129177
1753,18.787249
1754,25.26957
1755,18.302826
1756,17.57331
1757,37.61418
1758,47.036
1759,47.483032
1760,47.902756
1761,47.36728
1762,44.373093
1763,17.841223
1764,18.059706
1765,16.81428
1766,21.552786
1767,48.50484
1768,48.140903
1769,46.747467
1770,25.148561
1771,19.584097
1772,14.841163
1773,48.551853
1774,48.07646
1775,48.659904
1776,47.738735
1777,47.023186
1778,15.190462
1779,16.126713
1780,16.136621
1781,14.838271
1782,20.17105
1783,38.011684
1784,43.725853
1785,47.99427
1786,41.281296
1787,26.736446
1788,22.44309
1789,19.328918
1790,18.970127
1791,19.614391
1792,21.797417
1793,19.00238
1794,40.932323
1795,38.488976
1796,36.63446
1797,45.108013
1798,47.407665
1799,47.324604
1800,45.918793
1801,43.264854
1802,45.114468
1803,41.57852
1804,41.43221
1805,39.352932
1806,35.45943
1807,41.204952
1808,41.346684
1809,46.891487
1810,47.053436
1811,47.18982
1812,46.769524
1813,44.15686
1814,13.443091
1815,18.186491
1816,19.625408
1817,16.811779
1818,22.964489
1819,39.723984
1820,42.510338
1821,47.177826
1822,46.041615
1823,14.400622
1824,17.692759
1825,21.91701
1826,19.18444
1827,18.52205
1828,21.822456
1829,44.006077
1830,38.82686
1831,48.73044
1832,47.36753
1833,44.83645
1834,29.218008
1835,17.79213
1836,23.519611
1837,24.654459
1838,19.203915
1839,18.230618
1840,19.773558
1841,38.028236
1842,40.342075
1843,44.987396
1844,24.152489
1845,20.444296
1846,19.683008
1847,12.116071
1848,42.88043
1849,47.95589
1850,47.464294
1851,45.918934
1852,21.944845
1853,21.80797
1854,17.836264
1855,19.245756
1856,17.102955
1857,40.14077
1858,35.601265
1859,49.23948
1860,47.58003
1861,29.478456
1862,28.712023
1863,25.168644
1864,22.652714
1865,47.715546
1866,47.904564
1867,46.421543
1868,44.06282
1869,44.758553
1870,39.80082
1871,39.071926
1872,43.01251
